"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 16 15:08:27 GMT 2021","Thu Dec 16 15:08:30 GMT 2021","2738","Contract: ECDSA","recover with valid signature","with v0 signature","","","reverts with 00 as version value",""
"passed","Thu Dec 16 15:19:31 GMT 2021","Thu Dec 16 15:19:38 GMT 2021","7359","Contract: ERC20","erc20 behaviour","total supply","","","returns the total amount of tokens",""
"passed","Thu Dec 16 15:13:41 GMT 2021","Thu Dec 16 15:13:44 GMT 2021","2731","Contract: SafeMath","with custom revert message","div","","","reverts on division by zero",""
"passed","Thu Dec 16 15:41:52 GMT 2021","Thu Dec 16 15:41:54 GMT 2021","2908","Contract: ERC1155PresetMinterPauser","pausing","","","","cannot mint while paused",""
"passed","Thu Dec 16 15:14:46 GMT 2021","Thu Dec 16 15:14:48 GMT 2021","2312","Contract: SafeERC20","with address that has no contract code","","","","reverts on decreaseAllowance",""
"passed","Thu Dec 16 15:12:45 GMT 2021","Thu Dec 16 15:12:51 GMT 2021","5564","Contract: ERC165Checker","ERC165 not supported","","","","does not support mock interface via supportsInterface",""
"passed","Thu Dec 16 15:24:03 GMT 2021","Thu Dec 16 15:24:09 GMT 2021","6220","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the operator","","","adjusts owners tokens by index",""
"passed","Thu Dec 16 15:04:54 GMT 2021","Thu Dec 16 15:04:54 GMT 2021","1","migrate-imports.js","","","","","replaces import paths in a file",""
"passed","Thu Dec 16 15:16:57 GMT 2021","Thu Dec 16 15:17:02 GMT 2021","5175","Contract: Clones","cloneDeterministic","initialization with parameters > payable > when sending some balance","","","initializes the proxy",""
"passed","Thu Dec 16 15:10:01 GMT 2021","Thu Dec 16 15:10:12 GMT 2021","11223","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the owner without an approved user","","","transfers the ownership of the given token ID to the given address",""
"passed","Thu Dec 16 15:26:23 GMT 2021","Thu Dec 16 15:26:30 GMT 2021","6654","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > without data > to a valid receiver contract > when called by the approved individual","","","emits a Transfer event",""
"passed","Thu Dec 16 15:06:19 GMT 2021","Thu Dec 16 15:06:22 GMT 2021","2131","Contract: SafeCast","toUint224","","","","reverts when downcasting 2^224 + 1 (26959946667150639794667015087019630673637144422540572481103610249217)",""
"passed","Thu Dec 16 15:12:25 GMT 2021","Thu Dec 16 15:12:28 GMT 2021","2871","Contract: AccessControl","Contract interface","AccessControl > revokeRole(bytes32,address)","","","has to be implemented",""
"passed","Thu Dec 16 15:32:59 GMT 2021","Thu Dec 16 15:33:00 GMT 2021","1727","Contract: ERC721Enumerable","Contract interface","ERC721Enumerable > tokenByIndex(uint256)","","","has to be implemented",""
"passed","Thu Dec 16 15:15:12 GMT 2021","Thu Dec 16 15:15:14 GMT 2021","2353","Contract: Math","average","","","","is correctly calculated with two max uint256 numbers",""
"broken","Thu Dec 16 15:06:50 GMT 2021","Thu Dec 16 15:06:52 GMT 2021","2151","Ethers.js","","","","","testQueryingBlockchain",""
"passed","Thu Dec 16 15:07:16 GMT 2021","Thu Dec 16 15:07:30 GMT 2021","13915","Contract: Governor","Contract interface","Governor > state(uint256)","","","has to be implemented",""
"passed","Thu Dec 16 15:17:44 GMT 2021","Thu Dec 16 15:17:46 GMT 2021","2034","Contract: ERC1967Proxy","initialization with parameters","payable > when sending some balance","","","initializes the proxy",""
"passed","Thu Dec 16 15:13:58 GMT 2021","Thu Dec 16 15:14:01 GMT 2021","3280","Contract: SafeMath","with custom revert message","mod > modulos correctly","","","when the dividend is a multiple of the divisor",""
"passed","Thu Dec 16 15:09:23 GMT 2021","Thu Dec 16 15:09:26 GMT 2021","3654","Contract: ERC20","transfer from","when the token owner is not the zero address > when the recipient is not the zero address > when the spender does not have enough approved balance > when the token owner has enough balance","","","reverts",""
"passed","Thu Dec 16 15:14:29 GMT 2021","Thu Dec 16 15:14:31 GMT 2021","1853","Contract: SignedSafeMath","sub","","","","reverts on positive subtraction overflow",""
"passed","Thu Dec 16 15:12:30 GMT 2021","Thu Dec 16 15:12:37 GMT 2021","7645","Contract: TransparentUpgradeableProxy","transparent proxy","when function names clash","","","when sender is other should delegate to implementation",""
"passed","Thu Dec 16 15:09:37 GMT 2021","Thu Dec 16 15:09:44 GMT 2021","6425","Contract: ERC20","approve","when the spender is not the zero address > when the sender has enough balance","","","emits an approval event",""
"broken","Thu Dec 16 15:14:29 GMT 2021","Thu Dec 16 15:14:36 GMT 2021","6405","Contract: TokenTimelock","with token","once deployed","","","cannot be released twice",""
"passed","Thu Dec 16 15:06:53 GMT 2021","Thu Dec 16 15:06:55 GMT 2021","2480","Contract: SafeCast","toInt8","","","","reverts when downcasting -2^7 - 1 (-129)",""
"passed","Thu Dec 16 15:06:59 GMT 2021","Thu Dec 16 15:07:05 GMT 2021","5369","Contract: ProxyAdmin","#upgradeAndCall","with unauthorized account","","","fails to upgrade",""
"passed","Thu Dec 16 15:29:59 GMT 2021","Thu Dec 16 15:30:04 GMT 2021","5067","Contract: ERC721Enumerable","with minted tokens","safe mint > via safeMint","","","calls onERC721Received — without data",""
"failed","Thu Dec 16 15:05:21 GMT 2021","Thu Dec 16 15:05:27 GMT 2021","5193","Contract: BeaconProxy","initialization","","","","non-payable initialization",""
"passed","Thu Dec 16 15:06:22 GMT 2021","Thu Dec 16 15:06:26 GMT 2021","4441","Contract: ProxyAdmin","#changeProxyAdmin","","","","fails to change proxy admin if its not the proxy owner",""
"passed","Thu Dec 16 15:14:34 GMT 2021","Thu Dec 16 15:14:56 GMT 2021","21100","Contract: Governor","scenario","Invalid vote type","","","run",""
"passed","Thu Dec 16 15:15:06 GMT 2021","Thu Dec 16 15:15:10 GMT 2021","4023","Contract: SafeERC20","with token that returns false on all calls","","","","reverts on increaseAllowance",""
