"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Dec 23 08:38:06 GMT 2021","Thu Dec 23 08:38:22 GMT 2021","16597","Contract: GovernorTimelockControl","Contract interface","Governor > votingPeriod()","","","has to be implemented",""
"broken","Thu Dec 23 08:42:12 GMT 2021","Thu Dec 23 08:42:12 GMT 2021","59","Contract: Address","functionCall","with valid contract receiver","","","reverts when the called function runs out of gas",""
"passed","Thu Dec 23 08:38:26 GMT 2021","Thu Dec 23 08:38:33 GMT 2021","7096","tests.brownie.token.tests","test_transferFrom","","","","test_total_supply_not_affected",""
"passed","Thu Dec 23 08:40:10 GMT 2021","Thu Dec 23 08:40:18 GMT 2021","7979","Contract: TransparentUpgradeableProxy","transparent proxy","when function names clash","","","when sender is proxy admin should run the proxy function",""
"passed","Thu Dec 23 08:38:23 GMT 2021","Thu Dec 23 08:38:31 GMT 2021","8440","Contract: ERC1155Holder","Contract interface","ERC165 > supportsInterface(bytes4)","","","has to be implemented",""
"failed","Thu Dec 23 08:42:28 GMT 2021","Thu Dec 23 08:42:31 GMT 2021","2368","Contract: SignedSafeMath","sub","","","","reverts on positive subtraction overflow",""
"passed","Thu Dec 23 08:41:44 GMT 2021","Thu Dec 23 08:41:53 GMT 2021","8505","Contract: Create2","deploy","","","","deploys a ERC20Mock with correct balances",""
"passed","Thu Dec 23 08:35:19 GMT 2021","Thu Dec 23 08:35:20 GMT 2021","985","Ethers.js","","","","","shouldCountTransactions",""
"passed","Thu Dec 23 08:39:47 GMT 2021","Thu Dec 23 08:39:52 GMT 2021","5077","Contract: ERC20Burnable","burnFrom","when the given amount is greater than the allowance","","","reverts",""
"passed","Thu Dec 23 08:35:03 GMT 2021","Thu Dec 23 08:35:05 GMT 2021","2599","Contract: MinimalForwarder","with message","execute > invalid signature","","","tampered nonce",""
"passed","Thu Dec 23 08:41:12 GMT 2021","Thu Dec 23 08:41:15 GMT 2021","2605","Contract: ERC721","Contract interface","ERC165 > supportsInterface(bytes4)","","","has to be implemented",""
"passed","Thu Dec 23 08:38:26 GMT 2021","Thu Dec 23 08:38:34 GMT 2021","8812","Contract: TransparentUpgradeableProxy","upgradeToAndCall","with migrations > when the sender is the admin > when upgrading to V1","","","upgrades to the requested version and emits an event",""
"passed","Thu Dec 23 08:42:00 GMT 2021","Thu Dec 23 08:42:04 GMT 2021","4211","Contract: ERC721","with minted tokens","balanceOf > when querying the zero address","","","throws",""
"failed","Thu Dec 23 08:40:42 GMT 2021","Thu Dec 23 08:41:01 GMT 2021","19232","tests.truffle","test_truffle","","","","test_truffle_migration",""
"passed","Thu Dec 23 08:41:55 GMT 2021","Thu Dec 23 08:41:57 GMT 2021","2406","Contract: ERC165Storage","","","","","does not allow 0xffffffff",""
"failed","Thu Dec 23 08:35:29 GMT 2021","Thu Dec 23 08:35:32 GMT 2021","3146","Contract: ERC1967Proxy","initialization without parameters","non payable > when not sending balance","","","has expected balance",""
"skipped","Thu Dec 23 08:34:18 GMT 2021","Thu Dec 23 08:34:18 GMT 2021","0","Contract: TimelockController","methods","batch > execute > with scheduled operation","","","revert if execution comes too early 1/2",""
"passed","Thu Dec 23 08:37:04 GMT 2021","Thu Dec 23 08:37:07 GMT 2021","3049","Contract: ERC1155Supply","before mint","","","","totalSupply",""
"passed","Thu Dec 23 08:36:12 GMT 2021","Thu Dec 23 08:36:16 GMT 2021","3646","Contract: Clones","clone","initialization with parameters > payable > when sending some balance","","","initializes the proxy",""
"passed","Thu Dec 23 08:43:21 GMT 2021","Thu Dec 23 08:43:28 GMT 2021","7274","Contract: EnumerableSet","EnumerableAddressSet","remove","","","adds and removes multiple values",""
"passed","Thu Dec 23 08:43:06 GMT 2021","Thu Dec 23 08:43:08 GMT 2021","1984","Contract: SafeMath","with default revert message","mul","","","multiplies by zero correctly",""
"passed","Thu Dec 23 08:42:47 GMT 2021","Thu Dec 23 08:42:51 GMT 2021","4107","Contract: StorageSlot","uint256 storage slot","get","","","from right slot",""
