"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Jan 28 07:01:15 GMT 2022","Fri Jan 28 07:01:30 GMT 2022","14487","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when sent to the owner","","","keeps the owner balance",""
"passed","Fri Jan 28 06:26:39 GMT 2022","Fri Jan 28 06:26:46 GMT 2022","6521","Contract: TransparentUpgradeableProxy","upgradeToAndCall","without migrations > when the call does not fail > when the sender is the admin","","","sends given value to the proxy",""
"passed","Fri Jan 28 06:34:01 GMT 2022","Fri Jan 28 06:34:08 GMT 2022","7211","Contract: ERC20PresetMinterPauser","","","","","deployer has the minter role",""
"passed","Fri Jan 28 06:47:52 GMT 2022","Fri Jan 28 06:47:54 GMT 2022","1814","Contract: SafeCast","toUint64","","","","downcasts 2^64 - 1 (18446744073709551615)",""
"passed","Fri Jan 28 06:30:46 GMT 2022","Fri Jan 28 06:30:53 GMT 2022","6317","Contract: ERC20Capped","once deployed","capped token","","","fails to mint if the amount exceeds the cap",""
"skipped","Fri Jan 28 06:32:38 GMT 2022","Fri Jan 28 06:32:38 GMT 2022","0","Contract: ERC20Votes","transfers","","","","no delegation",""
"skipped","Fri Jan 28 06:21:26 GMT 2022","Fri Jan 28 06:21:26 GMT 2022","1","Contract: TimelockController","methods","simple > execute > with scheduled operation > on time","","","executor can reveal",""
"passed","Fri Jan 28 06:55:53 GMT 2022","Fri Jan 28 06:56:16 GMT 2022","22332","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the approved individual","","","transfers the ownership of the given token ID to the given address",""
"passed","Fri Jan 28 06:50:53 GMT 2022","Fri Jan 28 06:50:56 GMT 2022","2650","Contract: EnumerableMap","read","tryGet","","","existing value",""
"failed","Fri Jan 28 06:21:28 GMT 2022","Fri Jan 28 06:21:43 GMT 2022","14521","Contract: GovernorTimelockCompound","Contract interface","Governor > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"failed","Fri Jan 28 06:37:57 GMT 2022","Fri Jan 28 06:38:01 GMT 2022","3965","Contract: ERC721","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"passed","Fri Jan 28 06:59:25 GMT 2022","Fri Jan 28 06:59:47 GMT 2022","21760","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner without an approved user","","","emits an Approval event",""
"passed","Fri Jan 28 06:30:12 GMT 2022","Fri Jan 28 06:30:19 GMT 2022","7711","Contract: ERC1155PresetMinterPauser","batched minting","","","","deployer can batch mint tokens",""
"skipped","Fri Jan 28 06:24:21 GMT 2022","Fri Jan 28 06:24:21 GMT 2022","0","Contract: TransparentUpgradeableProxy","without initialization","when sending some balance","","","sets the implementation address",""
"skipped","Fri Jan 28 06:21:26 GMT 2022","Fri Jan 28 06:21:26 GMT 2022","1","Contract: TimelockController","methods","batch > schedule","","","enforce minimum delay",""
"passed","Fri Jan 28 06:49:38 GMT 2022","Fri Jan 28 06:49:41 GMT 2022","2452","Contract: SafeMath","memory leakage","","","","div",""
"passed","Fri Jan 28 06:38:53 GMT 2022","Fri Jan 28 06:39:16 GMT 2022","22875","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the owner","","","transfers the ownership of the given token ID to the given address",""
"passed","Fri Jan 28 06:32:02 GMT 2022","Fri Jan 28 06:32:34 GMT 2022","31826","Contract: GovernorTimelockControl","Contract interface","Governor > castVoteWithReason(uint256,uint8,string)","","","has to be implemented",""
"skipped","Fri Jan 28 06:21:26 GMT 2022","Fri Jan 28 06:21:26 GMT 2022","0","Contract: TimelockController","methods","simple > execute","","","revert if operation is not scheduled",""
"passed","Fri Jan 28 06:22:49 GMT 2022","Fri Jan 28 06:22:49 GMT 2022","5","migrate-imports.js","","","","","every new path exists",""
"passed","Fri Jan 28 06:30:21 GMT 2022","Fri Jan 28 06:30:52 GMT 2022","30715","Contract: GovernorTimelockControl","Contract interface","Governor > propose(address[],uint256[],bytes[],string)","","","has to be implemented",""
"broken","Fri Jan 28 06:25:20 GMT 2022","Fri Jan 28 06:25:25 GMT 2022","5079","tests.brownie.token.tests","test_transfer","","","","test_total_supply_not_affected",""
"passed","Fri Jan 28 07:16:25 GMT 2022","Fri Jan 28 07:16:40 GMT 2022","15187","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a valid receiver contract > when the address to transfer the token to is the zero address","","","reverts",""
"passed","Fri Jan 28 07:21:55 GMT 2022","Fri Jan 28 07:22:00 GMT 2022","5266","Contract: ERC721","with minted tokens","getApproved > when token is not minted","","","reverts",""
"passed","Fri Jan 28 06:52:58 GMT 2022","Fri Jan 28 06:53:04 GMT 2022","6147","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when sent to the owner","","","keeps the owner balance",""
"broken","Fri Jan 28 06:42:19 GMT 2022","Fri Jan 28 06:42:21 GMT 2022","1907","Contract: Address","sendValue","when sender contract has no funds","","","sends 0 wei",""
"broken","Fri Jan 28 06:36:14 GMT 2022","Fri Jan 28 06:36:41 GMT 2022","26683","Contract: TokenTimelock","with token","once deployed","","","can be released after time limit",""
"skipped","Fri Jan 28 06:32:36 GMT 2022","Fri Jan 28 06:32:36 GMT 2022","0","Contract: ERC20VotesComp","transfers","","","","receiver delegation",""
"passed","Fri Jan 28 06:40:24 GMT 2022","Fri Jan 28 06:40:49 GMT 2022","25946","Contract: SafeERC20","with token that returns no boolean values","approvals > with non-zero allowance","","","doesn't revert when increasing the allowance",""
"passed","Fri Jan 28 06:24:07 GMT 2022","Fri Jan 28 06:24:09 GMT 2022","2258","Contract: TransparentUpgradeableProxy","","","","","cannot be initialized with a non-contract address",""
"passed","Fri Jan 28 06:50:05 GMT 2022","Fri Jan 28 06:50:20 GMT 2022","14853","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when called by the operator","","","transfers the ownership of the given token ID to the given address",""
"passed","Fri Jan 28 06:29:57 GMT 2022","Fri Jan 28 06:30:05 GMT 2022","7180","Contract: ERC20Permit","permit","","","","accepts owner signature",""
"passed","Fri Jan 28 06:44:54 GMT 2022","Fri Jan 28 06:44:54 GMT 2022","230","Contract: RefundEscrow","","","","","requires a non-null beneficiary",""
"passed","Fri Jan 28 06:39:23 GMT 2022","Fri Jan 28 06:39:33 GMT 2022","9533","Contract: SafeERC20","with token that returns no boolean values","approvals > with zero allowance","","","doesn't revert when increasing the allowance",""
"passed","Fri Jan 28 06:57:02 GMT 2022","Fri Jan 28 06:57:36 GMT 2022","33810","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the approved individual","","","adjusts owners balances",""
"passed","Fri Jan 28 06:28:15 GMT 2022","Fri Jan 28 06:28:19 GMT 2022","4069","Contract: ERC1155PresetMinterPauser","Contract interface","ERC1155 > setApprovalForAll(address,bool)","","","has to be implemented",""
"passed","Fri Jan 28 06:21:08 GMT 2022","Fri Jan 28 06:21:57 GMT 2022","49432","Contract: GovernorVotesQuorumFraction","quroum not reached","","","","run",""
"passed","Fri Jan 28 06:38:08 GMT 2022","Fri Jan 28 06:38:12 GMT 2022","3615","Contract: ERC721","Contract interface","ERC721 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"passed","Fri Jan 28 06:41:51 GMT 2022","Fri Jan 28 06:42:00 GMT 2022","8119","Contract: ERC721Holder","","","","","receives an ERC721 token",""
"passed","Fri Jan 28 06:45:11 GMT 2022","Fri Jan 28 06:45:17 GMT 2022","6104","Contract: Escrow","as an escrow","deposits","","","can track deposits to multiple accounts",""
"passed","Fri Jan 28 07:05:22 GMT 2022","Fri Jan 28 07:05:26 GMT 2022","4623","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the operator","","","clears the approval for the token ID",""
"passed","Fri Jan 28 06:33:37 GMT 2022","Fri Jan 28 06:33:44 GMT 2022","7150","Contract: ERC20","decrease allowance","when the spender is not the zero address > when the sender does not have enough balance > when the spender had an approved amount","","","sets the allowance to zero when all allowance is removed",""
"passed","Fri Jan 28 06:43:05 GMT 2022","Fri Jan 28 06:43:13 GMT 2022","7892","Contract: Context","msgData","","","","returns the transaction data when called from an EOA",""
"passed","Fri Jan 28 06:47:36 GMT 2022","Fri Jan 28 06:47:38 GMT 2022","2084","Contract: ERC165Checker","account address does not support ERC165","","","","does not support mock interface via getSupportedInterfaces",""
