"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 01 13:28:21 GMT 2022","Tue Feb 01 13:28:41 GMT 2022","19909","Contract: EnumerableMap","set","","","","returns false when adding keys already in the set",""
"broken","Tue Feb 01 12:34:37 GMT 2022","Tue Feb 01 12:36:23 GMT 2022","105576","Contract: SafeERC20","with address that has no contract code","","","","reverts on transfer",""
"passed","Tue Feb 01 13:27:04 GMT 2022","Tue Feb 01 13:27:08 GMT 2022","3101","Contract: Math","ceilDiv","","","","correctly computes max uint256 divided by 1",""
"skipped","Tue Feb 01 12:26:11 GMT 2022","Tue Feb 01 12:26:11 GMT 2022","0","Contract: ERC20VotesComp","","","","","domain separator",""
"broken","Tue Feb 01 13:01:52 GMT 2022","Tue Feb 01 13:01:52 GMT 2022","58","Contract: Arrays","findUpperBound","Array with gap","","","returns index of first element in next filled range",""
"skipped","Tue Feb 01 11:40:50 GMT 2022","Tue Feb 01 11:40:50 GMT 2022","1","Contract: TimelockController","methods","simple > execute > with scheduled operation","","","revert if execution comes too early 2/2",""
"passed","Tue Feb 01 13:23:43 GMT 2022","Tue Feb 01 13:23:44 GMT 2022","970","Contract: RefundEscrow","","","","","requires a non-null beneficiary",""
"broken","Tue Feb 01 12:57:09 GMT 2022","Tue Feb 01 12:57:09 GMT 2022","40","Contract: ERC721URIStorage","token URI","","","","base URI is added as a prefix to the token URI",""
"passed","Tue Feb 01 12:37:03 GMT 2022","Tue Feb 01 12:41:00 GMT 2022","237768","Contract: ERC721URIStorage","token URI","","","","it is empty by default",""
"passed","Tue Feb 01 11:40:56 GMT 2022","Tue Feb 01 11:40:57 GMT 2022","1647","Contract: PaymentSplitter","","","","","rejects zero-valued shares",""
"passed","Tue Feb 01 11:56:42 GMT 2022","Tue Feb 01 11:58:19 GMT 2022","96366","Contract: ERC1967Proxy","initialization without parameters","payable > when not sending balance","","","initializes the proxy",""
"passed","Tue Feb 01 11:41:30 GMT 2022","Tue Feb 01 11:41:37 GMT 2022","6658","Contract: AccessControl","granting","","","","non-admin cannot grant role to other accounts",""
"broken","Tue Feb 01 11:57:14 GMT 2022","Tue Feb 01 11:57:14 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_receiver_approval_not_affected",""
"failed","Tue Feb 01 12:50:29 GMT 2022","Tue Feb 01 12:51:53 GMT 2022","83429","Contract: ERC721PresetMinterPauserAutoId","Contract interface","ERC721 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"skipped","Tue Feb 01 12:26:08 GMT 2022","Tue Feb 01 12:26:08 GMT 2022","0","Contract: ERC20Votes","change delegation","","","","call",""
"passed","Tue Feb 01 11:41:49 GMT 2022","Tue Feb 01 11:43:42 GMT 2022","113373","Contract: Governor","Contract interface","Governor > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"broken","Tue Feb 01 11:57:17 GMT 2022","Tue Feb 01 11:57:17 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_to_self_no_approval",""
"broken","Tue Feb 01 11:53:15 GMT 2022","Tue Feb 01 12:02:06 GMT 2022","530541","Contract: GovernorVotesQuorumFraction","update quorum ratio through proposal","","","","run",""
"passed","Tue Feb 01 13:29:03 GMT 2022","Tue Feb 01 13:30:20 GMT 2022","77194","Contract: EnumerableMap","remove","","","","adds and removes multiple keys",""
"passed","Tue Feb 01 13:27:32 GMT 2022","Tue Feb 01 13:27:35 GMT 2022","3903","Contract: SafeMath","with flag","div","","","divides correctly",""
