"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Fri Jan 28 13:19:00 GMT 2022","Fri Jan 28 13:19:00 GMT 2022","0","Contract: ERC20Votes","Compound test suite","numCheckpoints","","","does not add more than one checkpoint in a block",""
"skipped","Fri Jan 28 13:19:00 GMT 2022","Fri Jan 28 13:19:00 GMT 2022","0","Contract: ERC20Votes","transfers","","","","sender delegation",""
"passed","Fri Jan 28 13:59:43 GMT 2022","Fri Jan 28 14:00:12 GMT 2022","28600","Contract: ERC721Enumerable","_mint(address, uint256)","with minted token","","","reverts when adding a token id that already exists",""
"failed","Fri Jan 28 12:15:08 GMT 2022","Fri Jan 28 12:27:53 GMT 2022","764695","Contract: GovernorTimelockControl","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"broken","Fri Jan 28 12:20:36 GMT 2022","Fri Jan 28 12:20:36 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_sender_balance_decreases",""
"broken","Fri Jan 28 12:20:36 GMT 2022","Fri Jan 28 12:20:36 GMT 2022","0","tests.brownie.token.tests","test_transfer","","","","test_insufficient_balance",""
"broken","Fri Jan 28 13:39:18 GMT 2022","Fri Jan 28 13:40:24 GMT 2022","66310","Contract: ERC20","transfer from","when the token owner is not the zero address > when the recipient is not the zero address > when the spender does not have enough approved balance > when the token owner has enough balance","","","reverts",""
"passed","Fri Jan 28 13:09:33 GMT 2022","Fri Jan 28 13:10:05 GMT 2022","31876","Contract: TransparentUpgradeableProxy","initialization without parameters","payable > when sending some balance","","","initializes the proxy",""
"passed","Fri Jan 28 13:32:42 GMT 2022","Fri Jan 28 13:39:23 GMT 2022","400531","Contract: ERC721","Contract interface","ERC721 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"passed","Fri Jan 28 12:43:49 GMT 2022","Fri Jan 28 12:46:35 GMT 2022","165964","Contract: Clones","clone","initialization without parameters > payable > when sending some balance","","","initializes the proxy",""
"broken","Fri Jan 28 12:20:29 GMT 2022","Fri Jan 28 12:20:29 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[1]",""
"passed","Fri Jan 28 13:19:03 GMT 2022","Fri Jan 28 13:29:13 GMT 2022","610439","Contract: ERC20","","","","","has a name",""
"broken","Fri Jan 28 14:02:36 GMT 2022","Fri Jan 28 14:03:19 GMT 2022","42507","Contract: EnumerableSet","EnumerableBytes32Set","","","","starts empty",""
"passed","Fri Jan 28 12:20:48 GMT 2022","Fri Jan 28 12:20:56 GMT 2022","8153","tests.openzeppelin","test_openzeppelin","","","","test_contracts[input_data1]",""
"broken","Fri Jan 28 13:10:19 GMT 2022","Fri Jan 28 13:11:53 GMT 2022","94171","Contract: ERC1155PresetMinterPauser","Contract interface","ERC1155 > balanceOf(address,uint256)","","","has to be implemented",""
"passed","Fri Jan 28 12:43:09 GMT 2022","Fri Jan 28 12:46:49 GMT 2022","220446","Contract: Initializable","complex testing with inheritance","","","","initializes mother",""
"passed","Fri Jan 28 13:05:13 GMT 2022","Fri Jan 28 13:07:42 GMT 2022","149513","Contract: ERC20Burnable","burn","when the given amount is not greater than balance of the sender > for a zero amount","","","burns the requested amount",""
"broken","Fri Jan 28 12:20:43 GMT 2022","Fri Jan 28 12:20:43 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_event_fires",""
"passed","Fri Jan 28 13:46:26 GMT 2022","Fri Jan 28 13:56:46 GMT 2022","619206","Contract: SafeERC20","with token that returns no boolean values","","","","doesn't revert on transferFrom",""
"skipped","Fri Jan 28 13:19:00 GMT 2022","Fri Jan 28 13:19:00 GMT 2022","0","Contract: ERC20Votes","transfers","","","","receiver delegation",""
"broken","Fri Jan 28 13:59:54 GMT 2022","Fri Jan 28 14:00:53 GMT 2022","58914","Contract: Counters","increment","starting from 0","","","increments the current value by one",""
"passed","Fri Jan 28 12:16:04 GMT 2022","Fri Jan 28 12:16:05 GMT 2022","963","Ethers.js","","","","","shouldCheckStaticJsonRpcProvider",""
"passed","Fri Jan 28 13:30:38 GMT 2022","Fri Jan 28 13:31:53 GMT 2022","74588","Contract: Clones","cloneDeterministic","initialization without parameters > non payable > when not sending balance","","","initializes the proxy",""
"passed","Fri Jan 28 12:36:00 GMT 2022","Fri Jan 28 12:38:32 GMT 2022","152407","Contract: Clones","clone","initialization without parameters > non payable > when sending some balance","","","reverts",""
"skipped","Fri Jan 28 13:04:18 GMT 2022","Fri Jan 28 13:04:18 GMT 2022","0","Contract: TransparentUpgradeableProxy","initialization without parameters","payable > when not sending balance","","","sets the implementation address",""
"passed","Fri Jan 28 13:09:48 GMT 2022","Fri Jan 28 13:10:11 GMT 2022","23686","Contract: ERC1155","like an ERC1155","balanceOfBatch > when accounts own some tokens","","","returns multiple times the balance of the same address when asked",""
"passed","Fri Jan 28 12:32:39 GMT 2022","Fri Jan 28 12:36:39 GMT 2022","239456","Contract: ERC2771Context","when called directly","msgData","","","returns the transaction data when called from an EOA",""
"skipped","Fri Jan 28 12:16:17 GMT 2022","Fri Jan 28 12:16:17 GMT 2022","0","Contract: TimelockController","methods","batch > schedule","","","prevent overwritting active operation",""
"broken","Fri Jan 28 12:26:56 GMT 2022","Fri Jan 28 12:32:39 GMT 2022","343052","Contract: ERC2771Context","when called directly","msgSender","","","returns the transaction sender when from another contract",""
"passed","Fri Jan 28 13:09:03 GMT 2022","Fri Jan 28 13:10:05 GMT 2022","62713","Contract: ERC20","set decimals","","","","can set decimals during construction",""
"skipped","Fri Jan 28 13:19:00 GMT 2022","Fri Jan 28 13:19:00 GMT 2022","1","Contract: ERC20Votes","Compound test suite","getPastVotes","","","returns 0 if there are no checkpoints",""
"passed","Fri Jan 28 13:53:28 GMT 2022","Fri Jan 28 13:57:42 GMT 2022","253646","Contract: ERC721PresetMinterPauserAutoId","","","","","token has correct symbol",""
"failed","Fri Jan 28 12:19:34 GMT 2022","Fri Jan 28 12:25:48 GMT 2022","373658","Contract: MinimalForwarder","with message","verify > valid signature","","","success",""
"broken","Fri Jan 28 14:01:39 GMT 2022","Fri Jan 28 14:01:39 GMT 2022","1","Contract: SignatureChecker (ERC1271)","","","","","""before all"" hook: deploying in ""Contract: SignatureChecker (ERC1271)""",""
"broken","Fri Jan 28 14:02:28 GMT 2022","Fri Jan 28 14:03:11 GMT 2022","43003","Contract: Strings","from uint256 - decimal format","","","","converts 0",""
"skipped","Fri Jan 28 13:18:58 GMT 2022","Fri Jan 28 13:18:58 GMT 2022","0","Contract: ERC20VotesComp","set delegation","with signature","","","accept signed delegation",""
"passed","Fri Jan 28 13:09:33 GMT 2022","Fri Jan 28 13:09:49 GMT 2022","16070","Contract: ERC20Burnable","burn","when the given amount is greater than the balance of the sender","","","reverts",""
"broken","Fri Jan 28 12:20:30 GMT 2022","Fri Jan 28 12:20:30 GMT 2022","0","tests.brownie.token.tests","test_approve","","","","test_returns_true",""
"skipped","Fri Jan 28 12:14:57 GMT 2022","Fri Jan 28 12:14:57 GMT 2022","1","Contract: GovernorComp","","","","","deployment check",""
"broken","Fri Jan 28 13:20:08 GMT 2022","Fri Jan 28 13:24:31 GMT 2022","263665","Contract: ERC20PresetMinterPauser","","","","","deployer has the default admin role",""
"broken","Fri Jan 28 12:16:01 GMT 2022","Fri Jan 28 12:16:02 GMT 2022","1313","Ethers.js","","","","","testWritingToTheBlockchain",""
"broken","Fri Jan 28 12:52:17 GMT 2022","Fri Jan 28 12:55:49 GMT 2022","212127","Contract: BeaconProxy","initialization","","","","payable initialization",""
"passed","Fri Jan 28 13:28:39 GMT 2022","Fri Jan 28 13:31:03 GMT 2022","143965","Contract: ERC1155","like an ERC1155","safeTransferFrom","","","reverts when transferring more than balance",""
"broken","Fri Jan 28 12:50:35 GMT 2022","Fri Jan 28 12:53:39 GMT 2022","183826","Contract: Clones","clone","initialization with parameters > non payable > when not sending balance","","","has expected balance",""
"skipped","Fri Jan 28 13:19:00 GMT 2022","Fri Jan 28 13:19:00 GMT 2022","0","Contract: ERC20Votes","change delegation","","","","call",""
"broken","Fri Jan 28 13:35:57 GMT 2022","Fri Jan 28 13:39:28 GMT 2022","210265","Contract: SafeERC20","with token that returns true on all calls","","","","doesn't revert on transfer",""
