"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 04 11:39:50 GMT 2022","Fri Mar 04 11:40:03 GMT 2022","12467","Contract: UpgradeableBeacon","once deployed","","","","cannot be upgraded by other account",""
"passed","Fri Mar 04 12:26:49 GMT 2022","Fri Mar 04 12:27:07 GMT 2022","18443","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the owner without an approved user","","","transfers the ownership of the given token ID to the given address",""
"passed","Fri Mar 04 12:07:55 GMT 2022","Fri Mar 04 12:08:09 GMT 2022","14454","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when called by the approved individual","","","adjusts owners balances",""
"passed","Fri Mar 04 11:52:16 GMT 2022","Fri Mar 04 11:52:17 GMT 2022","245","Contract: ERC20PresetFixedSupply","burning","","","","decrements totalSupply",""
"passed","Fri Mar 04 11:37:02 GMT 2022","Fri Mar 04 11:37:12 GMT 2022","10059","Contract: AccessControl","renouncing","","","","roles that are not had can be renounced",""
"passed","Fri Mar 04 11:53:30 GMT 2022","Fri Mar 04 11:53:35 GMT 2022","5068","Contract: SafeERC20","with address that has no contract code","","","","reverts on increaseAllowance",""
"passed","Fri Mar 04 11:50:28 GMT 2022","Fri Mar 04 11:51:01 GMT 2022","33523","Contract: GovernorTimelockControl","Contract interface","GovernorTimelock > timelock()","","","has to be implemented",""
"passed","Fri Mar 04 12:11:16 GMT 2022","Fri Mar 04 12:11:22 GMT 2022","6178","Contract: EnumerableSet","EnumerableAddressSet","remove","","","removes added values",""
"failed","Fri Mar 04 11:51:09 GMT 2022","Fri Mar 04 11:51:09 GMT 2022","0","Contract: GovernorTimelockCompound","to late","","","","""after each"" hook for ""run""",""
"broken","Fri Mar 04 11:45:55 GMT 2022","Fri Mar 04 11:46:44 GMT 2022","49376","Contract: Governor","scenario","nominal","","","run",""
"passed","Fri Mar 04 12:39:20 GMT 2022","Fri Mar 04 12:39:33 GMT 2022","13052","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a valid receiver contract > when the sender is not authorized for the token id","","","reverts",""
"passed","Fri Mar 04 12:09:56 GMT 2022","Fri Mar 04 12:10:01 GMT 2022","4529","Contract: EnumerableMap","read","get","","","missing value",""
"passed","Fri Mar 04 11:57:36 GMT 2022","Fri Mar 04 11:57:46 GMT 2022","10475","Contract: ERC721Pausable","when token is paused","ownerOf","","","returns the amount of tokens owned by the given address",""
"passed","Fri Mar 04 11:40:51 GMT 2022","Fri Mar 04 11:40:57 GMT 2022","6060","Contract: Pausable","when unpaused","","","","can perform normal process in non-pause",""
"passed","Fri Mar 04 11:46:41 GMT 2022","Fri Mar 04 11:46:54 GMT 2022","13581","Contract: ERC1155Holder","Contract interface","ERC1155Receiver > onERC1155BatchReceived(address,address,uint256[],uint256[],bytes)","","","has to be implemented",""
"passed","Fri Mar 04 12:09:41 GMT 2022","Fri Mar 04 12:09:45 GMT 2022","3573","Contract: SafeCast","toInt16","","","","reverts when downcasting 2^15 (32768)",""
"skipped","Fri Mar 04 12:49:57 GMT 2022","Fri Mar 04 12:49:57 GMT 2022","0","Contract: ERC721","metadata","token URI > base URI","","","token URI can be changed by changing the base URI",""
"skipped","Fri Mar 04 11:50:34 GMT 2022","Fri Mar 04 11:50:34 GMT 2022","0","Contract: ERC20VotesComp","Compound test suite","getPriorVotes","","","generally returns the voting balance at the appropriate checkpoint",""
"passed","Fri Mar 04 11:57:43 GMT 2022","Fri Mar 04 11:58:05 GMT 2022","21432","Contract: ERC20","erc20 behaviour","transfer from > when the token owner is not the zero address > when the recipient is not the zero address > when the spender has enough approved balance > when the token owner has enough balance","","","emits a transfer event",""
"passed","Fri Mar 04 11:51:29 GMT 2022","Fri Mar 04 11:51:42 GMT 2022","12454","Contract: ERC20","_mint","for a non zero account","","","increments totalSupply",""
"passed","Fri Mar 04 11:44:12 GMT 2022","Fri Mar 04 11:44:12 GMT 2022","2","Ethers.js","","","","","testSigner",""
"passed","Fri Mar 04 11:57:55 GMT 2022","Fri Mar 04 11:58:07 GMT 2022","11637","Contract: SafeERC20","with token that returns no boolean values","approvals > with non-zero allowance","","","doesn't revert when approving a zero allowance",""
"passed","Fri Mar 04 11:48:56 GMT 2022","Fri Mar 04 11:49:02 GMT 2022","5836","Contract: ERC20FlashMint","maxFlashLoan","","","","token mismatch",""
"passed","Fri Mar 04 12:01:50 GMT 2022","Fri Mar 04 12:02:08 GMT 2022","17755","Contract: ERC721","with minted tokens","transfers > via transferFrom > when called by the owner without an approved user","","","transfers the ownership of the given token ID to the given address",""
"passed","Fri Mar 04 12:24:30 GMT 2022","Fri Mar 04 12:24:42 GMT 2022","11789","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the approved individual","","","emits a Transfer event",""
"passed","Fri Mar 04 11:39:28 GMT 2022","Fri Mar 04 11:39:35 GMT 2022","6325","Contract: Clones","clone","initialization with parameters > non payable > when not sending balance","","","has expected balance",""
"passed","Fri Mar 04 12:16:56 GMT 2022","Fri Mar 04 12:17:14 GMT 2022","18941","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the operator","","","transfers the ownership of the given token ID to the given address",""
"passed","Fri Mar 04 12:53:04 GMT 2022","Fri Mar 04 12:53:09 GMT 2022","4622","Contract: ERC721Enumerable","Contract interface","ERC721Enumerable > totalSupply()","","","has to be implemented",""
"skipped","Fri Mar 04 11:50:31 GMT 2022","Fri Mar 04 11:50:31 GMT 2022","0","Contract: ERC20Votes","getPastTotalSupply","","","","generally returns the voting balance at the appropriate checkpoint",""
"passed","Fri Mar 04 12:07:55 GMT 2022","Fri Mar 04 12:08:09 GMT 2022","14431","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when called by the owner","","","adjusts owners tokens by index",""
"passed","Fri Mar 04 12:48:08 GMT 2022","Fri Mar 04 12:48:19 GMT 2022","11187","Contract: ERC721Enumerable","with minted tokens","approve > when the given token ID does not exist","","","reverts",""
"passed","Fri Mar 04 12:32:13 GMT 2022","Fri Mar 04 12:32:31 GMT 2022","17451","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a valid receiver contract > when called by the owner","","","adjusts owners tokens by index",""
"passed","Fri Mar 04 12:05:37 GMT 2022","Fri Mar 04 12:05:48 GMT 2022","10922","Contract: RefundEscrow","once deployed","closed state","","","does not refund refundees",""
"passed","Fri Mar 04 11:55:30 GMT 2022","Fri Mar 04 11:55:39 GMT 2022","9112","Contract: ERC721Burnable","like a burnable ERC721","burn > when successful","","","burns the given token ID and adjusts the balance of the owner",""
"passed","Fri Mar 04 11:43:28 GMT 2022","Fri Mar 04 11:43:40 GMT 2022","12103","Contract: ERC1155","like an ERC1155","balanceOfBatch > when accounts own some tokens","","","returns amounts owned by each account in order passed",""
"skipped","Fri Mar 04 11:50:34 GMT 2022","Fri Mar 04 11:50:34 GMT 2022","0","Contract: ERC20VotesComp","getPastTotalSupply","","","","generally returns the voting balance at the appropriate checkpoint",""
"passed","Fri Mar 04 12:03:57 GMT 2022","Fri Mar 04 12:04:01 GMT 2022","3686","Contract: Strings","from uint256 - decimal format","","","","converts MAX_UINT256",""
"passed","Fri Mar 04 11:49:45 GMT 2022","Fri Mar 04 11:49:58 GMT 2022","12199","Contract: ERC20FlashMint","flashLoan","","","","missing approval",""
"passed","Fri Mar 04 12:14:57 GMT 2022","Fri Mar 04 12:15:11 GMT 2022","14354","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner","","","transfers the ownership of the given token ID to the given address",""
"skipped","Fri Mar 04 11:43:01 GMT 2022","Fri Mar 04 11:43:01 GMT 2022","0","Contract: TransparentUpgradeableProxy","initialization with parameters","payable > when not sending balance","","","sets the implementation address",""
"passed","Fri Mar 04 12:13:33 GMT 2022","Fri Mar 04 12:13:43 GMT 2022","10322","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when the address of the previous owner is incorrect","","","reverts",""
"passed","Fri Mar 04 11:55:42 GMT 2022","Fri Mar 04 11:55:47 GMT 2022","4457","Contract: ERC721","Contract interface","ERC721 > getApproved(uint256)","","","has to be implemented",""
"passed","Fri Mar 04 12:01:23 GMT 2022","Fri Mar 04 12:01:52 GMT 2022","29191","Contract: ERC20","erc20 behaviour","approve > when the spender is not the zero address > when the sender does not have enough balance > when the spender had an approved amount","","","approves the requested amount and replaces the previous one",""
