"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"skipped","Wed Dec 22 03:10:33 GMT 2021","Wed Dec 22 03:10:33 GMT 2021","0","Contract: ERC20Votes","getPastTotalSupply","","","","returns 0 if there are no checkpoints",""
"passed","Wed Dec 22 03:17:33 GMT 2021","Wed Dec 22 03:17:37 GMT 2021","3939","Contract: UUPSUpgradeable","","","","","upgrade to upgradeable implementation",""
"passed","Wed Dec 22 03:16:06 GMT 2021","Wed Dec 22 03:16:12 GMT 2021","6528","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when the address to transfer the token to is the zero address","","","reverts",""
"passed","Wed Dec 22 03:14:07 GMT 2021","Wed Dec 22 03:14:10 GMT 2021","3123","Contract: Escrow","as an escrow","withdrawals","","","can do an empty withdrawal",""
"passed","Wed Dec 22 03:11:35 GMT 2021","Wed Dec 22 03:11:38 GMT 2021","2680","Contract: SafeCast","toUint224","","","","downcasts 1",""
"passed","Wed Dec 22 03:16:23 GMT 2021","Wed Dec 22 03:16:25 GMT 2021","2267","Contract: AccessControl","default admin","","","","default admin role's admin is itself",""
"passed","Wed Dec 22 03:10:49 GMT 2021","Wed Dec 22 03:10:52 GMT 2021","3039","Contract: ERC721Pausable","when token is paused","getApproved","","","returns approved address",""
"broken","Wed Dec 22 03:11:58 GMT 2021","Wed Dec 22 03:11:58 GMT 2021","6","ethjs","","","","","test01",""
"passed","Wed Dec 22 03:19:28 GMT 2021","Wed Dec 22 03:19:32 GMT 2021","4395","Contract: Clones","cloneDeterministic","initialization without parameters > non payable > when not sending balance","","","initializes the proxy",""
"passed","Wed Dec 22 03:15:11 GMT 2021","Wed Dec 22 03:15:20 GMT 2021","8661","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when sent to the owner","","","clears the approval for the token ID",""
"passed","Wed Dec 22 03:11:38 GMT 2021","Wed Dec 22 03:11:41 GMT 2021","3266","Contract: ERC20Pausable","pausable token","burn","","","allows to burn when unpaused",""
"passed","Wed Dec 22 03:40:02 GMT 2021","Wed Dec 22 03:40:06 GMT 2021","3670","Contract: ERC721Enumerable","with minted tokens","tokenOfOwnerByIndex > after transferring all tokens to another user","","","returns empty collection for original owner",""
"passed","Wed Dec 22 03:16:35 GMT 2021","Wed Dec 22 03:16:38 GMT 2021","3269","Contract: AccessControl","revoking","","","","roles that are not had can be revoked",""
"passed","Wed Dec 22 03:13:11 GMT 2021","Wed Dec 22 03:13:13 GMT 2021","2202","Contract: ECDSA","recover with valid signature","using web3.eth.sign","","","returns a different address",""
"passed","Wed Dec 22 03:20:10 GMT 2021","Wed Dec 22 03:20:15 GMT 2021","5106","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when sent to the owner","","","clears the approval for the token ID",""
"passed","Wed Dec 22 03:13:24 GMT 2021","Wed Dec 22 03:13:26 GMT 2021","2454","Contract: ECDSA","recover with valid signature","with v0 signature","","","works with short EIP2098 format",""
"passed","Wed Dec 22 03:22:28 GMT 2021","Wed Dec 22 03:22:34 GMT 2021","6177","Contract: ERC20","erc20 behaviour","balanceOf > when the requested account has no tokens","","","returns zero",""
"passed","Wed Dec 22 03:42:22 GMT 2021","Wed Dec 22 03:42:26 GMT 2021","4169","Contract: ERC1155","like an ERC1155","safeTransferFrom > when sending to a valid receiver > with data","","","calls onERC1155Received",""
"passed","Wed Dec 22 03:21:56 GMT 2021","Wed Dec 22 03:22:01 GMT 2021","5653","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the approved individual","","","emits a Transfer event",""
"passed","Wed Dec 22 03:13:03 GMT 2021","Wed Dec 22 03:13:05 GMT 2021","1719","Contract: ECDSA","recover with invalid signature","","","","with long signature",""
"passed","Wed Dec 22 03:13:38 GMT 2021","Wed Dec 22 03:13:46 GMT 2021","7877","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the operator","","","emits a Transfer event",""
"passed","Wed Dec 22 03:13:05 GMT 2021","Wed Dec 22 03:13:07 GMT 2021","1892","Contract: ECDSA","recover with valid signature","","","","reverts with high-s value signature",""
"failed","Wed Dec 22 03:13:57 GMT 2021","Wed Dec 22 03:14:00 GMT 2021","3179","Contract: Escrow","as an escrow","deposits","","","can add multiple deposits on a single account",""
"passed","Wed Dec 22 03:17:21 GMT 2021","Wed Dec 22 03:17:32 GMT 2021","11112","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when called by the approved individual","","","emits an Approval event",""
"passed","Wed Dec 22 03:43:56 GMT 2021","Wed Dec 22 03:44:00 GMT 2021","4560","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > to a receiver contract returning unexpected value","","","reverts",""
"failed","Wed Dec 22 03:18:50 GMT 2021","Wed Dec 22 03:18:54 GMT 2021","4061","Contract: Clones","clone","initialization without parameters > payable > when sending some balance","","","has expected balance",""
"passed","Wed Dec 22 03:46:20 GMT 2021","Wed Dec 22 03:46:22 GMT 2021","2281","Contract: ERC1155PresetMinterPauser","","","","","deployer has the minter role",""
"passed","Wed Dec 22 03:47:13 GMT 2021","Wed Dec 22 03:47:16 GMT 2021","2286","Contract: ERC1155PresetMinterPauser","pausing","","","","deployer can pause",""
"passed","Wed Dec 22 03:37:05 GMT 2021","Wed Dec 22 03:37:10 GMT 2021","4459","Contract: ERC721Enumerable","with minted tokens","safe mint > via safeMint > to a receiver contract that reverts with message","","","reverts",""
"passed","Wed Dec 22 03:15:46 GMT 2021","Wed Dec 22 03:15:53 GMT 2021","6280","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when the address of the previous owner is incorrect","","","reverts",""
"passed","Wed Dec 22 03:11:00 GMT 2021","Wed Dec 22 03:11:03 GMT 2021","3313","Contract: ERC721Pausable","when token is paused","exists","","","returns token existence",""
"passed","Wed Dec 22 03:12:25 GMT 2021","Wed Dec 22 03:12:28 GMT 2021","2526","Contract: SafeCast","toInt16","","","","reverts when downcasting -2^15 - 1 (-32769)",""
"skipped","Wed Dec 22 03:12:50 GMT 2021","Wed Dec 22 03:12:50 GMT 2021","0","Contract: TransparentUpgradeableProxy","initialization without parameters","non payable > when not sending balance","","","sets the implementation address",""
"passed","Wed Dec 22 03:43:41 GMT 2021","Wed Dec 22 03:43:46 GMT 2021","5390","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > when sending to a valid receiver > with data","","","credits transferred balances to receiver",""
"passed","Wed Dec 22 03:18:54 GMT 2021","Wed Dec 22 03:18:59 GMT 2021","4706","Contract: Clones","clone","initialization with parameters > non payable > when not sending balance","","","initializes the proxy",""
"passed","Wed Dec 22 03:20:20 GMT 2021","Wed Dec 22 03:20:25 GMT 2021","5078","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when sent to the owner","","","keeps the owner balance",""
"failed","Wed Dec 22 03:18:30 GMT 2021","Wed Dec 22 03:18:34 GMT 2021","4285","Contract: Clones","clone","initialization without parameters > non payable > when not sending balance","","","has expected balance",""
"passed","Wed Dec 22 03:45:12 GMT 2021","Wed Dec 22 03:45:15 GMT 2021","2531","Contract: ERC1155","internal functions","_burn > with minted-then-burnt tokens","","","accounts for both minting and burning",""
"passed","Wed Dec 22 03:14:11 GMT 2021","Wed Dec 22 03:14:14 GMT 2021","3461","Contract: ERC20","approve","when the spender is not the zero address > when the sender has enough balance","","","emits an approval event",""
"passed","Wed Dec 22 03:12:13 GMT 2021","Wed Dec 22 03:12:19 GMT 2021","5710","Contract: ProxyAdmin","#upgradeAndCall","with authorized account > with invalid callData","","","fails to upgrade",""
"passed","Wed Dec 22 03:16:02 GMT 2021","Wed Dec 22 03:16:05 GMT 2021","2919","Contract: ERC20","_mint","for a non zero account","","","emits Transfer event",""
"passed","Wed Dec 22 03:40:19 GMT 2021","Wed Dec 22 03:40:21 GMT 2021","2062","Contract: ERC721Enumerable","_mint(address, uint256)","","","","reverts with a null destination address",""
"failed","Wed Dec 22 03:19:02 GMT 2021","Wed Dec 22 03:19:06 GMT 2021","3687","Contract: Clones","clone","initialization with parameters > non payable > when sending some balance","","","reverts",""
"passed","Wed Dec 22 03:11:35 GMT 2021","Wed Dec 22 03:11:39 GMT 2021","4354","Contract: ProxyAdmin","#getProxyAdmin","","","","returns proxyAdmin as admin of the proxy",""
"passed","Wed Dec 22 03:39:04 GMT 2021","Wed Dec 22 03:39:09 GMT 2021","4742","Contract: ERC721Enumerable","_burn","with minted tokens > with burnt token","","","deletes the token",""
"passed","Wed Dec 22 03:15:43 GMT 2021","Wed Dec 22 03:15:48 GMT 2021","5075","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_to_self",""
"passed","Wed Dec 22 03:18:20 GMT 2021","Wed Dec 22 03:18:27 GMT 2021","6528","Contract: ERC2771Context","when called directly","msgSender","","","returns the transaction sender when called from an EOA",""
"passed","Wed Dec 22 03:16:45 GMT 2021","Wed Dec 22 03:16:50 GMT 2021","4394","Contract: ERC165Checker","ERC165 not supported","","","","does not support ERC165",""
"passed","Wed Dec 22 03:18:01 GMT 2021","Wed Dec 22 03:18:04 GMT 2021","2293","Contract: Ownable","","","","","has an owner",""
"passed","Wed Dec 22 03:13:23 GMT 2021","Wed Dec 22 03:13:31 GMT 2021","8280","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the approved individual","","","adjusts owners tokens by index",""
"passed","Wed Dec 22 03:12:44 GMT 2021","Wed Dec 22 03:12:46 GMT 2021","2063","Contract: SafeCast","toInt32","","","","downcasts 2^31 - 1 (2147483647)",""
"passed","Wed Dec 22 03:47:41 GMT 2021","Wed Dec 22 03:47:45 GMT 2021","4171","Contract: ERC1155Burnable","burnBatch","","","","approved operators can burn the holder's tokens",""
"passed","Wed Dec 22 03:11:48 GMT 2021","Wed Dec 22 03:11:52 GMT 2021","4372","Contract: PaymentSplitter","once deployed","","","","has payees",""
"passed","Wed Dec 22 03:12:06 GMT 2021","Wed Dec 22 03:12:07 GMT 2021","1615","Contract: SafeCast","toInt8","","","","reverts when downcasting -2^7 - 2 (-130)",""
"broken","Wed Dec 22 03:17:48 GMT 2021","Wed Dec 22 03:17:54 GMT 2021","5562","Contract: TokenTimelock","with token","once deployed","","","can be released just after limit",""
"passed","Wed Dec 22 03:12:14 GMT 2021","Wed Dec 22 03:12:19 GMT 2021","5348","Contract: Address","functionStaticCall","","","","bubbles up revert reason",""
"failed","Wed Dec 22 03:20:51 GMT 2021","Wed Dec 22 03:20:53 GMT 2021","2249","Contract: ERC1967Proxy","initialization with parameters","payable > when not sending balance","","","has expected balance",""
"passed","Wed Dec 22 03:45:57 GMT 2021","Wed Dec 22 03:46:01 GMT 2021","4068","Contract: ERC1155Holder","Contract interface","ERC165 > supportsInterface(bytes4)","","","has to be implemented",""
"passed","Wed Dec 22 03:17:29 GMT 2021","Wed Dec 22 03:17:34 GMT 2021","4757","Contract: ERC165Checker","ERC165 and single interface supported","","","","supports mock interface via supportsAllInterfaces",""
"passed","Wed Dec 22 03:18:37 GMT 2021","Wed Dec 22 03:18:42 GMT 2021","4456","Contract: SafeERC20","with token that returns true on all calls","","","","doesn't revert on transfer",""
"passed","Wed Dec 22 03:11:00 GMT 2021","Wed Dec 22 03:11:02 GMT 2021","2303","Contract: MinimalForwarder","with message","execute > invalid signature","","","tampered signature",""
"passed","Wed Dec 22 03:15:19 GMT 2021","Wed Dec 22 03:15:33 GMT 2021","14545","Contract: TransparentUpgradeableProxy","upgradeToAndCall","with migrations > when the sender is the admin > when upgrading to V1 > when upgrading to V2 > when upgrading to V3","","","upgrades to the requested version and emits an event",""
"failed","Wed Dec 22 03:20:30 GMT 2021","Wed Dec 22 03:20:32 GMT 2021","2345","Contract: ERC1967Proxy","initialization without parameters","non payable > when not sending balance","","","has expected balance",""
"passed","Wed Dec 22 03:21:35 GMT 2021","Wed Dec 22 03:21:44 GMT 2021","8492","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner","","","adjusts owners balances",""
"broken","Wed Dec 22 03:24:15 GMT 2021","Wed Dec 22 03:24:18 GMT 2021","2876","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when sent to the owner","","","emits only a transfer event",""
"passed","Wed Dec 22 03:43:11 GMT 2021","Wed Dec 22 03:43:15 GMT 2021","3872","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > when called by an operator on behalf of the multiTokenHolder > when operator is approved by multiTokenHolder","","","preserves operator's balances not involved in the transfer",""
"passed","Wed Dec 22 03:44:05 GMT 2021","Wed Dec 22 03:44:12 GMT 2021","6527","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > to a receiver contract that reverts only on single transfers","","","debits transferred balances from sender",""
"passed","Wed Dec 22 03:15:44 GMT 2021","Wed Dec 22 03:15:48 GMT 2021","4037","Contract: ERC20","increase allowance","when the spender is not the zero address > when the sender does not have enough balance > when the spender had an approved amount","","","increases the spender allowance adding the requested amount",""
"passed","Wed Dec 22 03:39:50 GMT 2021","Wed Dec 22 03:39:53 GMT 2021","3121","Contract: ERC721Enumerable","with minted tokens","tokenOfOwnerByIndex > when the given index is lower than the amount of tokens owned by the given address","","","returns the token ID placed at the given index",""
"passed","Wed Dec 22 03:20:30 GMT 2021","Wed Dec 22 03:20:33 GMT 2021","3513","Contract: ERC20PresetMinterPauser","","","","","deployer has the minter role",""
"passed","Wed Dec 22 03:14:57 GMT 2021","Wed Dec 22 03:15:00 GMT 2021","2717","Contract: ERC20","decrease allowance","when the spender is not the zero address > when the sender has enough balance > when the spender had an approved amount","","","reverts when more than the full allowance is removed",""
"passed","Wed Dec 22 03:23:18 GMT 2021","Wed Dec 22 03:23:24 GMT 2021","6089","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when sent to the owner","","","keeps ownership of the token",""
"passed","Wed Dec 22 03:21:12 GMT 2021","Wed Dec 22 03:21:16 GMT 2021","3923","Contract: ERC20","","","","","has a symbol",""
"passed","Wed Dec 22 03:10:48 GMT 2021","Wed Dec 22 03:10:50 GMT 2021","1617","Contract: SafeCast","toUint16","","","","reverts when downcasting 2^16 + 1 (65537)",""
"passed","Wed Dec 22 03:11:57 GMT 2021","Wed Dec 22 03:12:00 GMT 2021","2760","Contract: ERC20Burnable","burn","when the given amount is not greater than balance of the sender > for a non-zero amount","","","emits a transfer event",""
"passed","Wed Dec 22 03:13:09 GMT 2021","Wed Dec 22 03:13:12 GMT 2021","2523","Contract: ERC20","balanceOf","when the requested account has no tokens","","","returns zero",""
"passed","Wed Dec 22 03:14:14 GMT 2021","Wed Dec 22 03:14:19 GMT 2021","5002","Contract: ERC20","approve","when the spender is not the zero address > when the sender has enough balance > when there was no approved amount before","","","approves the requested amount",""
"passed","Wed Dec 22 03:13:48 GMT 2021","Wed Dec 22 03:13:51 GMT 2021","2247","Contract: MerkleProof","verify","","","","returns false for a Merkle proof of invalid length",""
"passed","Wed Dec 22 03:11:19 GMT 2021","Wed Dec 22 03:11:22 GMT 2021","2665","Contract: SafeCast","toUint96","","","","reverts when downcasting 2^96 + 1 (79228162514264337593543950337)",""
"passed","Wed Dec 22 03:13:44 GMT 2021","Wed Dec 22 03:13:49 GMT 2021","4269","tests.brownie.token.tests","test_approve","","","","test_modify_approve",""
"passed","Wed Dec 22 03:12:04 GMT 2021","Wed Dec 22 03:12:09 GMT 2021","4193","Contract: Address","functionStaticCall","","","","calls the requested function",""
"passed","Wed Dec 22 03:15:13 GMT 2021","Wed Dec 22 03:15:20 GMT 2021","6590","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_full_balance",""
"skipped","Wed Dec 22 03:36:50 GMT 2021","Wed Dec 22 03:36:50 GMT 2021","0","Contract: ERC20VotesComp","transfers","","","","full delegation",""
"passed","Wed Dec 22 03:22:17 GMT 2021","Wed Dec 22 03:22:23 GMT 2021","6512","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the operator","","","adjusts owners balances",""
"passed","Wed Dec 22 03:19:04 GMT 2021","Wed Dec 22 03:19:09 GMT 2021","5313","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when called by the operator","","","clears the approval for the token ID",""
"passed","Wed Dec 22 03:16:12 GMT 2021","Wed Dec 22 03:16:14 GMT 2021","2500","Contract: AccessControl","Contract interface","AccessControl > revokeRole(bytes32,address)","","","has to be implemented",""
"passed","Wed Dec 22 03:13:21 GMT 2021","Wed Dec 22 03:13:24 GMT 2021","2872","Contract: ECDSA","recover with valid signature","with v0 signature","","","reverts with wrong version",""
"passed","Wed Dec 22 03:18:53 GMT 2021","Wed Dec 22 03:18:59 GMT 2021","6269","Contract: ERC2771Context","when receiving a relayed call","msgData","","","returns the relayed transaction original data",""
"passed","Wed Dec 22 03:20:28 GMT 2021","Wed Dec 22 03:20:30 GMT 2021","2140","Contract: ERC1967Proxy","initialization without parameters","non payable > when not sending balance","","","initializes the proxy",""
"skipped","Wed Dec 22 03:10:33 GMT 2021","Wed Dec 22 03:10:33 GMT 2021","0","Contract: ERC20Votes","Compound test suite","numCheckpoints","","","returns the number of checkpoints for a delegate",""
"passed","Wed Dec 22 03:12:28 GMT 2021","Wed Dec 22 03:12:30 GMT 2021","2501","Contract: SafeCast","toInt16","","","","reverts when downcasting -2^15 - 2 (-32770)",""
"passed","Wed Dec 22 03:13:43 GMT 2021","Wed Dec 22 03:13:51 GMT 2021","7945","Contract: ERC721","with minted tokens","transfers > via transferFrom > when called by the owner","","","clears the approval for the token ID",""
"passed","Wed Dec 22 03:16:49 GMT 2021","Wed Dec 22 03:16:59 GMT 2021","9872","Contract: TransparentUpgradeableProxy","regression","","","","should change function signature",""
"passed","Wed Dec 22 03:14:02 GMT 2021","Wed Dec 22 03:14:05 GMT 2021","3253","Contract: ERC20","transfer from","when the token owner is not the zero address > when the recipient is not the zero address > when the spender does not have enough approved balance > when the token owner does not have enough balance","","","reverts",""
