"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue Feb 01 16:33:55 GMT 2022","Tue Feb 01 16:33:58 GMT 2022","3523","Contract: ERC721","with minted tokens","transfers > via transferFrom > when called by the operator","","","clears the approval for the token ID",""
"passed","Tue Feb 01 16:28:27 GMT 2022","Tue Feb 01 16:28:30 GMT 2022","2599","Contract: AccessControl","enumerating","","","","role enumeration should be in sync after renounceRole call",""
"passed","Tue Feb 01 16:32:47 GMT 2022","Tue Feb 01 16:32:50 GMT 2022","2575","Contract: ERC721Enumerable","with minted tokens","ownerOf > when the given token ID was not tracked by this token","","","reverts",""
"passed","Tue Feb 01 16:33:31 GMT 2022","Tue Feb 01 16:33:34 GMT 2022","3386","Contract: SafeERC20","with token that returns no boolean values","approvals > with non-zero allowance","","","doesn't revert when decreasing the allowance to a positive value",""
"passed","Tue Feb 01 16:40:36 GMT 2022","Tue Feb 01 16:40:39 GMT 2022","3394","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the operator","","","clears the approval for the token ID",""
"passed","Tue Feb 01 16:32:32 GMT 2022","Tue Feb 01 16:32:40 GMT 2022","8019","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > to a receiver contract that reverts only on single transfers","","","debits transferred balances from sender",""
"passed","Tue Feb 01 16:34:21 GMT 2022","Tue Feb 01 16:34:24 GMT 2022","2542","Contract: Address","functionCall","with valid contract receiver","","","calls the requested function",""
"passed","Tue Feb 01 16:37:03 GMT 2022","Tue Feb 01 16:37:05 GMT 2022","1738","Contract: EnumerableSet","EnumerableAddressSet","add","","","adds a value",""
"passed","Tue Feb 01 16:34:03 GMT 2022","Tue Feb 01 16:34:08 GMT 2022","5680","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the owner without an approved user","","","transfers the ownership of the given token ID to the given address",""
"passed","Tue Feb 01 16:32:03 GMT 2022","Tue Feb 01 16:32:05 GMT 2022","1920","Contract: ERC20PresetMinterPauser","pausing","","","","cannot mint while paused",""
"passed","Tue Feb 01 16:33:20 GMT 2022","Tue Feb 01 16:33:23 GMT 2022","3356","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the approved individual","","","emits a Transfer event",""
"passed","Tue Feb 01 16:33:39 GMT 2022","Tue Feb 01 16:33:43 GMT 2022","3616","Contract: ERC721","with minted tokens","transfers > via transferFrom > when called by the approved individual","","","adjusts owners balances",""
"passed","Tue Feb 01 16:36:46 GMT 2022","Tue Feb 01 16:36:47 GMT 2022","1060","Contract: SafeMath","with custom revert message","mod > modulos correctly","","","when the dividend is equal to the divisor",""
"passed","Tue Feb 01 16:44:24 GMT 2022","Tue Feb 01 16:44:29 GMT 2022","4987","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > to a contract that does not implement the required function","","","reverts",""
"passed","Tue Feb 01 16:32:59 GMT 2022","Tue Feb 01 16:33:03 GMT 2022","3580","Contract: SafeERC20","with token that returns true on all calls","approvals > with non-zero allowance","","","doesn't revert when decreasing the allowance to a positive value",""
"passed","Tue Feb 01 16:36:23 GMT 2022","Tue Feb 01 16:36:27 GMT 2022","3921","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when called by the owner without an approved user","","","adjusts owners balances",""
"passed","Tue Feb 01 16:37:12 GMT 2022","Tue Feb 01 16:37:14 GMT 2022","1436","Contract: EnumerableSet","EnumerableAddressSet","remove","","","returns false when removing values not in the set",""
"passed","Tue Feb 01 16:45:05 GMT 2022","Tue Feb 01 16:45:07 GMT 2022","2053","Contract: ERC721Enumerable","with minted tokens","safe mint > via safeMint > to a contract that does not implement the required function","","","reverts",""
"skipped","Tue Feb 01 16:31:30 GMT 2022","Tue Feb 01 16:31:30 GMT 2022","0","Contract: ERC20VotesComp","","","","","minting restriction",""
"passed","Tue Feb 01 16:33:23 GMT 2022","Tue Feb 01 16:33:27 GMT 2022","3634","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the approved individual","","","clears the approval for the token ID",""
"passed","Tue Feb 01 16:33:03 GMT 2022","Tue Feb 01 16:33:05 GMT 2022","2311","Contract: SafeERC20","with token that returns true on all calls","approvals > with non-zero allowance","","","reverts when decreasing the allowance to a negative value",""
"passed","Tue Feb 01 16:35:26 GMT 2022","Tue Feb 01 16:35:28 GMT 2022","2075","Contract: ERC165Checker","ERC165 supported","","","","does not support mock interface via supportsInterface",""
"passed","Tue Feb 01 16:33:33 GMT 2022","Tue Feb 01 16:33:43 GMT 2022","9792","Contract: Governor","scenario","vote not over","","","run",""
"passed","Tue Feb 01 16:34:31 GMT 2022","Tue Feb 01 16:34:33 GMT 2022","2054","Contract: Address","functionCall","with valid contract receiver","","","reverts when the called function throws",""
"passed","Tue Feb 01 16:30:11 GMT 2022","Tue Feb 01 16:30:13 GMT 2022","2060","Contract: ERC1155PresetMinterPauser","Contract interface","ERC1155 > isApprovedForAll(address,address)","","","has to be implemented",""
"passed","Tue Feb 01 16:29:13 GMT 2022","Tue Feb 01 16:29:14 GMT 2022","1959","Contract: Clones","cloneDeterministic","initialization without parameters > payable > when not sending balance","","","initializes the proxy",""
"passed","Tue Feb 01 16:41:22 GMT 2022","Tue Feb 01 16:41:26 GMT 2022","3307","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when the given token ID does not exist","","","reverts",""
"passed","Tue Feb 01 16:30:46 GMT 2022","Tue Feb 01 16:30:50 GMT 2022","3894","Contract: ERC1155","like an ERC1155","safeTransferFrom > when sending to a valid receiver > without data","","","calls onERC1155Received",""
"passed","Tue Feb 01 16:31:29 GMT 2022","Tue Feb 01 16:31:32 GMT 2022","2707","Contract: ERC20","increase allowance","when the spender is not the zero address > when the sender has enough balance > when the spender had an approved amount","","","increases the spender allowance adding the requested amount",""
"passed","Tue Feb 01 16:38:39 GMT 2022","Tue Feb 01 16:38:44 GMT 2022","4623","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner without an approved user","","","clears the approval for the token ID",""
"passed","Tue Feb 01 16:30:42 GMT 2022","Tue Feb 01 16:30:44 GMT 2022","2278","Contract: ERC1155PresetMinterPauser","batched minting","","","","other accounts cannot batch mint tokens",""
"passed","Tue Feb 01 16:30:14 GMT 2022","Tue Feb 01 16:30:14 GMT 2022","199","tests.brownie.token.tests","test_approve","","","","test_initial_approval_is_zero[2]",""
"passed","Tue Feb 01 16:31:06 GMT 2022","Tue Feb 01 16:31:10 GMT 2022","4161","tests.brownie.token.tests","test_transferFrom","","","","test_caller_balance_not_affected",""
"passed","Tue Feb 01 16:31:32 GMT 2022","Tue Feb 01 16:31:36 GMT 2022","4398","tests.brownie.token.tests","test_transferFrom","","","","test_transfer_zero_tokens",""
"passed","Tue Feb 01 16:30:32 GMT 2022","Tue Feb 01 16:30:52 GMT 2022","20376","Contract: Governor","scenario","vote with signature","","","run",""
"passed","Tue Feb 01 16:28:56 GMT 2022","Tue Feb 01 16:28:58 GMT 2022","1880","Contract: Clones","clone","initialization with parameters > payable > when not sending balance","","","initializes the proxy",""
"passed","Tue Feb 01 16:31:45 GMT 2022","Tue Feb 01 16:31:46 GMT 2022","1444","Contract: ERC20","_burn","","","","rejects a null account",""
"passed","Tue Feb 01 16:34:47 GMT 2022","Tue Feb 01 16:34:48 GMT 2022","978","Contract: MerkleProof","verify","","","","returns true for a valid Merkle proof",""
"passed","Tue Feb 01 16:32:42 GMT 2022","Tue Feb 01 16:32:46 GMT 2022","3849","Contract: ERC20","erc20 behaviour","transfer > when the recipient is not the zero address > when the sender does not have enough balance","","","reverts",""
"passed","Tue Feb 01 16:34:31 GMT 2022","Tue Feb 01 16:34:49 GMT 2022","17817","Contract: Governor","state","Executed","","","run",""
"passed","Tue Feb 01 16:37:26 GMT 2022","Tue Feb 01 16:37:27 GMT 2022","819","Contract: SafeCast","toInt256","","","","reverts when casting UINT256_MAX (115792089237316195423570985008687907853269984665640564039457584007913129639935)",""
"passed","Tue Feb 01 16:31:40 GMT 2022","Tue Feb 01 16:31:43 GMT 2022","3261","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > when called by an operator on behalf of the multiTokenHolder > when operator is approved by multiTokenHolder","","","credits transferred balances to receiver",""
"passed","Tue Feb 01 16:28:18 GMT 2022","Tue Feb 01 16:28:18 GMT 2022","8","migrate-imports.js","","","","","every new path exists",""
"passed","Tue Feb 01 16:31:32 GMT 2022","Tue Feb 01 16:31:34 GMT 2022","2121","Contract: ERC20Pausable","pausable token","mint","","","reverts when trying to mint when paused",""
"passed","Tue Feb 01 16:31:49 GMT 2022","Tue Feb 01 16:31:51 GMT 2022","1604","Contract: ERC20","_burn","for a non zero account > for entire balance","","","decrements initialHolder balance",""
"passed","Tue Feb 01 16:29:59 GMT 2022","Tue Feb 01 16:30:01 GMT 2022","1862","Contract: ERC1155PresetMinterPauser","","","","","deployer has the pauser role",""
"passed","Tue Feb 01 16:29:21 GMT 2022","Tue Feb 01 16:29:24 GMT 2022","2903","Contract: PullPayment","payments","","","","can add balances on multiple accounts",""
"passed","Tue Feb 01 16:36:23 GMT 2022","Tue Feb 01 16:36:24 GMT 2022","1219","Contract: SafeCast","toUint224","","","","downcasts 2^224 - 1 (26959946667150639794667015087019630673637144422540572481103610249215)",""
"passed","Tue Feb 01 16:28:47 GMT 2022","Tue Feb 01 16:28:49 GMT 2022","1671","Contract: Clones","clone","initialization without parameters > payable > when sending some balance","","","initializes the proxy",""
"passed","Tue Feb 01 16:39:42 GMT 2022","Tue Feb 01 16:39:49 GMT 2022","6725","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the owner","","","transfers the ownership of the given token ID to the given address",""
"passed","Tue Feb 01 16:30:48 GMT 2022","Tue Feb 01 16:30:50 GMT 2022","2149","Contract: ERC20Permit","permit","","","","accepts owner signature",""
"passed","Tue Feb 01 16:34:24 GMT 2022","Tue Feb 01 16:34:27 GMT 2022","2697","Contract: Address","functionCall","with valid contract receiver","","","reverts when the called function reverts with no reason",""
"skipped","Tue Feb 01 16:27:29 GMT 2022","Tue Feb 01 16:27:29 GMT 2022","0","Contract: GovernorTimelockControl","","","","","doesn't accept ether transfers",""
"passed","Tue Feb 01 16:39:25 GMT 2022","Tue Feb 01 16:39:29 GMT 2022","3741","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when the address of the previous owner is incorrect","","","reverts",""
"skipped","Tue Feb 01 16:28:48 GMT 2022","Tue Feb 01 16:28:48 GMT 2022","0","Contract: ERC1967Proxy","initialization without parameters","payable > when sending some balance","","","sets the implementation address",""
"passed","Tue Feb 01 16:40:09 GMT 2022","Tue Feb 01 16:40:12 GMT 2022","3244","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the approved individual","","","transfers the ownership of the given token ID to the given address",""
"passed","Tue Feb 01 16:31:11 GMT 2022","Tue Feb 01 16:31:28 GMT 2022","16780","Contract: Governor","scenario","receiver revert without reason","","","run",""
"passed","Tue Feb 01 16:41:06 GMT 2022","Tue Feb 01 16:41:09 GMT 2022","3242","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when sent to the owner","","","emits only a transfer event",""
