"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 04 16:36:14 GMT 2022","Fri Mar 04 16:36:19 GMT 2022","4233","Contract: Create2","deploy","","","","deploys a contract with funds deposited in the factory",""
"passed","Fri Mar 04 16:30:54 GMT 2022","Fri Mar 04 16:30:58 GMT 2022","4611","Contract: ERC721Enumerable","Contract interface","ERC165 > supportsInterface(bytes4)","","","has to be implemented",""
"passed","Fri Mar 04 16:28:26 GMT 2022","Fri Mar 04 16:28:50 GMT 2022","24610","Contract: GovernorTimelockCompound","cancel before queue prevents scheduling","","","","run",""
"passed","Fri Mar 04 16:36:38 GMT 2022","Fri Mar 04 16:36:38 GMT 2022","75","Contract: SignatureChecker (ERC1271)","EOA account","","","","with matching signer and signature",""
"passed","Fri Mar 04 16:20:01 GMT 2022","Fri Mar 04 16:20:03 GMT 2022","1279","Contract: MinimalForwarder","with message","verify > invalid signature","","","tampered value",""
"passed","Fri Mar 04 16:26:54 GMT 2022","Fri Mar 04 16:26:57 GMT 2022","3045","Contract: ERC20","transfer from","when the token owner is not the zero address > when the recipient is not the zero address > when the spender does not have enough approved balance > when the token owner does not have enough balance","","","reverts",""
"passed","Fri Mar 04 16:34:58 GMT 2022","Fri Mar 04 16:35:22 GMT 2022","24284","Contract: ERC721","with minted tokens","transfers > via transferFrom > when called by the approved individual","","","adjusts owners tokens by index",""
"passed","Fri Mar 04 16:45:15 GMT 2022","Fri Mar 04 16:45:20 GMT 2022","4408","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the approved individual","","","adjusts owners balances",""
"passed","Fri Mar 04 16:17:52 GMT 2022","Fri Mar 04 16:17:53 GMT 2022","640","Contract: PaymentSplitter","","","","","rejects null payees",""
"failed","Fri Mar 04 16:23:04 GMT 2022","Fri Mar 04 16:23:21 GMT 2022","16520","tests.truffle","test_truffle","","","","test_issue_364_self_destruct_contract",""
"passed","Fri Mar 04 16:28:21 GMT 2022","Fri Mar 04 16:28:33 GMT 2022","12008","Contract: ERC20Snapshot","totalSupplyAt","with initial snapshot > with supply changes after the snapshot > with a second snapshot after supply changes","","","snapshots return the supply before and after the changes",""
"passed","Fri Mar 04 16:35:00 GMT 2022","Fri Mar 04 16:35:02 GMT 2022","2095","Contract: Address","sendValue","when sender contract has no funds","","","reverts when sending non-zero amounts",""
"passed","Fri Mar 04 16:48:34 GMT 2022","Fri Mar 04 16:48:38 GMT 2022","3918","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the owner without an approved user","","","adjusts owners balances",""
"passed","Fri Mar 04 16:30:18 GMT 2022","Fri Mar 04 16:30:24 GMT 2022","5543","Contract: TokenTimelock","with token","once deployed","","","cannot be released just before time limit",""
"failed","Fri Mar 04 16:30:50 GMT 2022","Fri Mar 04 16:30:52 GMT 2022","1475","Contract: ERC721Enumerable","Contract interface","ERC165 > ERC165's supportsInterface(bytes4)","","","uses less than 30k gas [skip-on-coverage]",""
"skipped","Fri Mar 04 16:18:49 GMT 2022","Fri Mar 04 16:18:49 GMT 2022","0","Contract: TimelockController","methods","cancel","","","cannot cancel invalid operation",""
"passed","Fri Mar 04 16:27:44 GMT 2022","Fri Mar 04 16:27:51 GMT 2022","7705","Contract: ERC20Pausable","pausable token","transfer","","","allows to transfer when paused and then unpaused",""
"passed","Fri Mar 04 16:46:31 GMT 2022","Fri Mar 04 16:46:36 GMT 2022","4649","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when sent to the owner","","","emits only a transfer event",""
"passed","Fri Mar 04 16:26:21 GMT 2022","Fri Mar 04 16:26:27 GMT 2022","6406","Contract: ERC20Permit","permit","","","","accepts owner signature",""
"passed","Fri Mar 04 16:27:06 GMT 2022","Fri Mar 04 16:27:10 GMT 2022","4516","Contract: ERC20","approve","when the spender is not the zero address > when the sender has enough balance","","","emits an approval event",""
"passed","Fri Mar 04 16:21:12 GMT 2022","Fri Mar 04 16:21:36 GMT 2022","23896","Contract: GovernorTimelockCompound","Contract interface","Governor > votingDelay()","","","has to be implemented",""
"skipped","Fri Mar 04 16:18:49 GMT 2022","Fri Mar 04 16:18:49 GMT 2022","0","Contract: TimelockController","dependency","","","","can execute after dependency",""
"passed","Fri Mar 04 16:31:09 GMT 2022","Fri Mar 04 16:31:45 GMT 2022","35600","Contract: Governor","scenario","duplicate executed proposal","","","run",""
"broken","Fri Mar 04 16:26:01 GMT 2022","Fri Mar 04 16:26:01 GMT 2022","0","Contract: GovernorTimelockCompound","nominal","","","","""after each"" hook for ""run""",""
"passed","Fri Mar 04 16:36:32 GMT 2022","Fri Mar 04 16:37:16 GMT 2022","43561","Contract: ConditionalEscrow","when withdrawal is allowed","as an escrow > deposits","","","can accept a single deposit",""
"passed","Fri Mar 04 16:29:28 GMT 2022","Fri Mar 04 16:29:30 GMT 2022","2239","Contract: ERC20PresetMinterPauser","minting","","","","other accounts cannot mint tokens",""
"passed","Fri Mar 04 16:38:57 GMT 2022","Fri Mar 04 16:39:00 GMT 2022","2465","Contract: SafeCast","toUint8","","","","downcasts 0",""
"passed","Fri Mar 04 16:20:36 GMT 2022","Fri Mar 04 16:20:40 GMT 2022","3846","Contract: BeaconProxy","bad beacon is not accepted","","","","non-contract implementation",""
"passed","Fri Mar 04 16:42:13 GMT 2022","Fri Mar 04 16:42:14 GMT 2022","1324","Contract: SafeCast","toInt256","","","","casts 0",""
"passed","Fri Mar 04 16:41:35 GMT 2022","Fri Mar 04 16:41:37 GMT 2022","2265","Contract: SafeCast","toInt64","","","","downcasts -1",""
"passed","Fri Mar 04 16:20:39 GMT 2022","Fri Mar 04 16:20:42 GMT 2022","2912","Contract: AccessControl","Contract interface","AccessControlEnumerable > getRoleMemberCount(bytes32)","","","has to be implemented",""
"skipped","Fri Mar 04 16:17:51 GMT 2022","Fri Mar 04 16:17:51 GMT 2022","1","Contract: GovernorTimelockCompound","","","","","doesn't accept ether transfers",""
"passed","Fri Mar 04 16:39:11 GMT 2022","Fri Mar 04 16:39:13 GMT 2022","1678","Contract: SafeCast","toUint16","","","","reverts when downcasting 2^16 (65536)",""
"passed","Fri Mar 04 16:40:03 GMT 2022","Fri Mar 04 16:40:28 GMT 2022","25323","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when the address of the previous owner is incorrect","","","reverts",""
"passed","Fri Mar 04 16:44:16 GMT 2022","Fri Mar 04 16:44:19 GMT 2022","2953","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when the given token ID does not exist","","","reverts",""
"passed","Fri Mar 04 16:41:07 GMT 2022","Fri Mar 04 16:41:08 GMT 2022","1283","Contract: Strings","from uint256 - hex format","","","","converts 0",""
"passed","Fri Mar 04 16:41:26 GMT 2022","Fri Mar 04 16:41:30 GMT 2022","3856","Contract: StorageSlot","bytes32 storage slot","get","","","from other slot",""
"passed","Fri Mar 04 16:27:16 GMT 2022","Fri Mar 04 16:27:20 GMT 2022","4231","Contract: ERC20Burnable","burnFrom","on success > for a non-zero amount","","","decrements allowance",""
"passed","Fri Mar 04 16:32:24 GMT 2022","Fri Mar 04 16:32:35 GMT 2022","10738","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > when sending to a valid receiver > with data","","","calls onERC1155Received",""
"passed","Fri Mar 04 16:23:34 GMT 2022","Fri Mar 04 16:23:56 GMT 2022","21737","Contract: GovernorTimelockCompound","Contract interface","Governor > castVoteWithReason(uint256,uint8,string)","","","has to be implemented",""
"passed","Fri Mar 04 16:35:54 GMT 2022","Fri Mar 04 16:35:56 GMT 2022","1814","Contract: ERC721PresetMinterPauserAutoId","pausing","","","","other accounts cannot pause",""
"passed","Fri Mar 04 16:39:06 GMT 2022","Fri Mar 04 16:39:12 GMT 2022","5893","Contract: SafeMath","with flag","add","","","adds correctly",""
"passed","Fri Mar 04 16:39:25 GMT 2022","Fri Mar 04 16:39:40 GMT 2022","15672","Contract: Address","functionCallWithValue","with non-zero value","","","reverts when calling non-payable functions",""
"passed","Fri Mar 04 16:34:41 GMT 2022","Fri Mar 04 16:34:44 GMT 2022","3564","Contract: ERC1155","internal functions","_mintBatch > with minted batch of tokens","","","emits a TransferBatch event",""
"passed","Fri Mar 04 16:30:18 GMT 2022","Fri Mar 04 16:30:22 GMT 2022","4246","Contract: ERC20","_burn","for a non zero account > for less amount than balance","","","decrements initialHolder balance",""
"passed","Fri Mar 04 16:40:54 GMT 2022","Fri Mar 04 16:40:56 GMT 2022","2445","Contract: SafeCast","toInt16","","","","downcasts 1",""
"passed","Fri Mar 04 16:36:10 GMT 2022","Fri Mar 04 16:36:24 GMT 2022","13945","Contract: Address","functionCall","with valid contract receiver","","","calls the requested function",""
"passed","Fri Mar 04 16:42:06 GMT 2022","Fri Mar 04 16:42:11 GMT 2022","5166","Contract: SafeCast","toInt128","","","","reverts when downcasting 2^127 (170141183460469231731687303715884105728)",""
"passed","Fri Mar 04 16:22:46 GMT 2022","Fri Mar 04 16:22:55 GMT 2022","9322","Contract: TransparentUpgradeableProxy","initialization with parameters","payable > when not sending balance","","","has expected balance",""
"passed","Fri Mar 04 16:33:39 GMT 2022","Fri Mar 04 16:33:50 GMT 2022","11143","Contract: ERC1155","like an ERC1155","safeBatchTransferFrom > to a contract that does not implement the required function","","","reverts",""
"passed","Fri Mar 04 16:39:10 GMT 2022","Fri Mar 04 16:39:11 GMT 2022","1225","Contract: SafeCast","toUint16","","","","downcasts 2^16 - 1 (65535)",""
"passed","Fri Mar 04 16:32:11 GMT 2022","Fri Mar 04 16:32:23 GMT 2022","11986","Contract: ERC721Enumerable","with minted tokens","transfers > via transferFrom > when called by the owner","","","transfers the ownership of the given token ID to the given address",""
"broken","Fri Mar 04 16:20:52 GMT 2022","Fri Mar 04 16:20:52 GMT 2022","0","tests.brownie.token.tests","test_transferFrom","","","","test_insufficient_approval",""
"skipped","Fri Mar 04 16:18:49 GMT 2022","Fri Mar 04 16:18:49 GMT 2022","0","Contract: TimelockController","methods","batch > schedule","","","prevent overwritting active operation",""
"passed","Fri Mar 04 16:49:38 GMT 2022","Fri Mar 04 16:49:42 GMT 2022","4258","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > without data > to a valid receiver contract > when called by the owner","","","emits an Approval event",""
"failed","Fri Mar 04 16:42:15 GMT 2022","Fri Mar 04 16:42:18 GMT 2022","2751","Contract: TimersBlockNumber","","","","","fast forward",""
"passed","Fri Mar 04 16:22:47 GMT 2022","Fri Mar 04 16:22:49 GMT 2022","1753","Contract: ReentrancyGuard","","","","","does not allow indirect local recursion",""
"passed","Fri Mar 04 16:30:45 GMT 2022","Fri Mar 04 16:30:51 GMT 2022","5948","Contract: SafeERC20","with token that returns true on all calls","","","","doesn't revert on transferFrom",""
"passed","Fri Mar 04 16:46:18 GMT 2022","Fri Mar 04 16:46:22 GMT 2022","4608","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a valid receiver contract > when called by the owner without an approved user","","","adjusts owners tokens by index",""
"passed","Fri Mar 04 16:40:21 GMT 2022","Fri Mar 04 16:40:22 GMT 2022","1232","Contract: SafeMath","with default revert message","mod","","","reverts with a 0 divisor",""
"passed","Fri Mar 04 16:28:01 GMT 2022","Fri Mar 04 16:28:03 GMT 2022","2173","Contract: ERC20Snapshot","totalSupplyAt","","","","reverts with a not-yet-created snapshot id",""
"passed","Fri Mar 04 16:48:03 GMT 2022","Fri Mar 04 16:48:07 GMT 2022","3488","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > without data > to a user account > when called by the operator","","","clears the approval for the token ID",""
"skipped","Fri Mar 04 16:21:40 GMT 2022","Fri Mar 04 16:21:40 GMT 2022","0","Contract: TransparentUpgradeableProxy","initialization without parameters","non payable > when not sending balance","","","sets the implementation address",""
"passed","Fri Mar 04 16:18:29 GMT 2022","Fri Mar 04 16:18:33 GMT 2022","4322","Contract: PaymentSplitter","once deployed","shares","","","stores shares if address is payee",""
"passed","Fri Mar 04 16:32:37 GMT 2022","Fri Mar 04 16:32:51 GMT 2022","14174","Contract: ERC721Pausable","when token is paused","","","","reverts when trying to safeTransferFrom with data",""
"passed","Fri Mar 04 16:23:15 GMT 2022","Fri Mar 04 16:23:23 GMT 2022","7640","Contract: ERC1155","like an ERC1155","balanceOfBatch > when accounts own some tokens","","","returns multiple times the balance of the same address when asked",""
"passed","Fri Mar 04 16:42:44 GMT 2022","Fri Mar 04 16:42:50 GMT 2022","6672","Contract: ERC721","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when called by the approved individual","","","adjusts owners tokens by index",""
"passed","Fri Mar 04 16:36:38 GMT 2022","Fri Mar 04 16:36:38 GMT 2022","66","Contract: SignatureChecker (ERC1271)","ERC1271 wallet","","","","with invalid signer",""
"passed","Fri Mar 04 16:42:36 GMT 2022","Fri Mar 04 16:42:43 GMT 2022","7670","Contract: ERC721Enumerable","with minted tokens","transfers > via safeTransferFrom > with data > to a user account > when called by the approved individual","","","clears the approval for the token ID",""
